ccaa_code,ccaa_name,Edad,Periodo,Sexo,prob_mortalidad
14,"Murcia, Región de",75,2003,Hombres,0.053431332
02,Aragón,75,1998,Hombres,0.053474823
19,Melilla,80,1994,Mujeres,0.053487533999999996
08,Castilla - La Mancha,75,1999,Hombres,0.053499243
18,Ceuta,75,1998,Mujeres,0.05358339
13,"Madrid, Comunidad de",80,1997,Mujeres,0.053586042
14,"Murcia, Región de",75,2002,Hombres,0.053590865
15,"Navarra, Comunidad Foral de",75,1995,Hombres,0.053625881
05,Canarias,80,2009,Mujeres,0.053674788999999994
06,Cantabria,80,2003,Mujeres,0.053679965
03,"Asturias, Principado de",75,2004,Hombres,0.053719643
07,Castilla y León,80,1996,Mujeres,0.053754936
12,Galicia,75,1994,Hombres,0.053774118
01,Andalucía,80,2015,Mujeres,0.053777216
15,"Navarra, Comunidad Foral de",80,1998,Mujeres,0.053796421999999997
11,Extremadura,80,2006,Mujeres,0.053816567999999995
04,"Balears, Illes",75,2004,Hombres,0.053818674999999996
18,Ceuta,80,2019,Mujeres,0.053820638999999997
11,Extremadura,75,2005,Hombres,0.053827195
04,"Balears, Illes",80,2006,Mujeres,0.053839406
19,Melilla,75,2012,Hombres,0.053844705
19,Melilla,80,2022,Hombres,0.0538507
01,Andalucía,75,2006,Hombres,0.053868764
15,"Navarra, Comunidad Foral de",80,1995,Mujeres,0.053964721
14,"Murcia, Región de",75,2001,Hombres,0.053987324999999996
08,Castilla - La Mancha,75,1996,Hombres,0.054002476
04,"Balears, Illes",80,2008,Mujeres,0.054045869
08,Castilla - La Mancha,75,1992,Hombres,0.054049863999999996
08,Castilla - La Mancha,80,2020,Mujeres,0.054051026999999995
09,Cataluña,80,2005,Mujeres,0.054081112
03,"Asturias, Principado de",75,2003,Hombres,0.054084563
12,Galicia,75,1997,Hombres,0.054103022
16,País Vasco,75,2001,Hombres,0.054119456999999996
19,Melilla,75,2015,Hombres,0.05416090899999999
15,"Navarra, Comunidad Foral de",75,1992,Hombres,0.054163106
10,Comunitat Valenciana,75,2005,Hombres,0.054169057
02,Aragón,75,1994,Hombres,0.054182011
16,País Vasco,80,1997,Mujeres,0.054247753
19,Melilla,70,1993,Hombres,0.054267654
15,"Navarra, Comunidad Foral de",75,1996,Hombres,0.054269612
07,Castilla y León,75,1991,Hombres,0.054279109
03,"Asturias, Principado de",80,2001,Mujeres,0.054315008
06,Cantabria,75,1997,Hombres,0.054377012
13,"Madrid, Comunidad de",75,1997,Hombres,0.054396979000000005
08,Castilla - La Mancha,75,1997,Hombres,0.054410156
18,Ceuta,75,2021,Hombres,0.054496664
17,"Rioja, La",75,2000,Hombres,0.054517856
17,"Rioja, La",75,1995,Hombres,0.0545682
18,Ceuta,75,2012,Hombres,0.054594064000000005
17,"Rioja, La",80,1998,Mujeres,0.054675635
07,Castilla y León,80,1994,Mujeres,0.054715294
05,Canarias,75,2004,Hombres,0.0547211
12,Galicia,80,1998,Mujeres,0.054787837000000006
17,"Rioja, La",80,1996,Mujeres,0.054828510999999996
05,Canarias,80,2008,Mujeres,0.054850798
03,"Asturias, Principado de",80,2003,Mujeres,0.054869991
02,Aragón,80,2005,Mujeres,0.054882863999999996
02,Aragón,80,2000,Mujeres,0.05488332
01,Andalucía,80,2010,Mujeres,0.054913521
13,"Madrid, Comunidad de",80,2019,Hombres,0.054932242
01,Andalucía,75,2007,Hombres,0.055025199999999996
13,"Madrid, Comunidad de",80,1998,Mujeres,0.055048876
06,Cantabria,80,1999,Mujeres,0.055063745
03,"Asturias, Principado de",80,2004,Mujeres,0.055135365
17,"Rioja, La",75,1996,Hombres,0.05517598
13,"Madrid, Comunidad de",80,2018,Hombres,0.05519999
02,Aragón,80,2002,Mujeres,0.055218298
16,País Vasco,80,2000,Mujeres,0.055219787
10,Comunitat Valenciana,80,2007,Mujeres,0.055233382
13,"Madrid, Comunidad de",80,2016,Hombres,0.055241185
06,Cantabria,75,2000,Hombres,0.055272236
01,Andalucía,80,2011,Mujeres,0.055287305
02,Aragón,75,1993,Hombres,0.055292285
12,Galicia,75,1993,Hombres,0.055328204
12,Galicia,75,1996,Hombres,0.055344113
02,Aragón,75,1995,Hombres,0.055349077999999996
08,Castilla - La Mancha,80,2005,Mujeres,0.055351868000000005
15,"Navarra, Comunidad Foral de",80,2000,Mujeres,0.05538514
17,"Rioja, La",75,1997,Hombres,0.055410106
17,"Rioja, La",75,1993,Hombres,0.055451711
13,"Madrid, Comunidad de",80,1996,Mujeres,0.05553495
19,Melilla,80,2009,Mujeres,0.055563335000000005
13,"Madrid, Comunidad de",80,1999,Mujeres,0.055632050999999995
15,"Navarra, Comunidad Foral de",75,1991,Hombres,0.055638516000000006
19,Melilla,80,2010,Mujeres,0.055649933
12,Galicia,80,2000,Mujeres,0.055656923999999997
10,Comunitat Valenciana,80,2006,Mujeres,0.05567425
13,"Madrid, Comunidad de",75,1996,Hombres,0.055721883
11,Extremadura,75,2001,Hombres,0.055724241
15,"Navarra, Comunidad Foral de",80,2014,Hombres,0.055830473
12,Galicia,75,1995,Hombres,0.055871699999999996
15,"Navarra, Comunidad Foral de",80,1992,Mujeres,0.055875463
17,"Rioja, La",75,1992,Hombres,0.055966880000000004
18,Ceuta,80,2010,Mujeres,0.056013737999999993
02,Aragón,75,1991,Hombres,0.056045062
09,Cataluña,80,2001,Mujeres,0.056045597999999995
06,Cantabria,80,1998,Mujeres,0.056121278
02,Aragón,80,1996,Mujeres,0.056138075
11,Extremadura,75,2002,Hombres,0.056184317
11,Extremadura,75,2000,Hombres,0.056227454
08,Castilla - La Mancha,75,1991,Hombres,0.056229808
05,Canarias,75,2002,Hombres,0.056239677
02,Aragón,80,2003,Mujeres,0.056248511
06,Cantabria,80,1994,Mujeres,0.056304808
07,Castilla y León,80,2019,Hombres,0.056344924
09,Cataluña,75,1994,Hombres,0.056375786
16,País Vasco,75,2000,Hombres,0.056403595
05,Canarias,80,2007,Mujeres,0.056404359
02,Aragón,80,2001,Mujeres,0.05641929
15,"Navarra, Comunidad Foral de",75,1994,Hombres,0.056441436000000005
19,Melilla,80,2019,Mujeres,0.056490232
09,Cataluña,80,2003,Mujeres,0.056503025
19,Melilla,80,2015,Mujeres,0.056526929000000004
04,"Balears, Illes",75,1997,Hombres,0.056539621
01,Andalucía,80,2012,Mujeres,0.056543354000000004
12,Galicia,80,2023,Hombres,0.056549722000000004
18,Ceuta,80,2018,Mujeres,0.056562156
07,Castilla y León,80,2021,Hombres,0.056574322
07,Castilla y León,80,1993,Mujeres,0.056601719
09,Cataluña,80,2002,Mujeres,0.056607726
15,"Navarra, Comunidad Foral de",80,1999,Mujeres,0.056611085000000005
16,País Vasco,80,1999,Mujeres,0.056668777
05,Canarias,75,2005,Hombres,0.056687579999999994
11,Extremadura,80,2004,Mujeres,0.056834305
04,"Balears, Illes",80,2005,Mujeres,0.056893937
18,Ceuta,75,2013,Hombres,0.056900098
05,Canarias,80,2006,Mujeres,0.056922285
09,Cataluña,75,1998,Hombres,0.057122406
04,"Balears, Illes",75,1998,Hombres,0.057165975
10,Comunitat Valenciana,75,2003,Hombres,0.057166668000000004
19,Melilla,70,1999,Hombres,0.057180638
14,"Murcia, Región de",75,2000,Hombres,0.057184852999999994
17,"Rioja, La",75,1991,Hombres,0.057185749
14,"Murcia, Región de",80,2009,Mujeres,0.057188798
19,Melilla,75,2009,Hombres,0.057201079
13,"Madrid, Comunidad de",75,1998,Hombres,0.057203841
16,País Vasco,80,1998,Mujeres,0.05721885
03,"Asturias, Principado de",75,2001,Hombres,0.057228291
13,"Madrid, Comunidad de",80,1995,Mujeres,0.057276215
19,Melilla,75,2014,Hombres,0.057285716
10,Comunitat Valenciana,75,2002,Hombres,0.057286425
07,Castilla y León,80,2016,Hombres,0.057343921
04,"Balears, Illes",75,1996,Hombres,0.057379511
19,Melilla,75,2021,Hombres,0.057392404
07,Castilla y León,80,2022,Hombres,0.057396782
12,Galicia,75,1992,Hombres,0.057401589999999995
08,Castilla - La Mancha,80,2004,Mujeres,0.057404831
13,"Madrid, Comunidad de",75,1994,Hombres,0.057422977
19,Melilla,80,2011,Mujeres,0.057435817
13,"Madrid, Comunidad de",80,2014,Hombres,0.057480678
10,Comunitat Valenciana,75,2001,Hombres,0.057492683999999995
11,Extremadura,75,1997,Hombres,0.057524721
08,Castilla - La Mancha,75,1993,Hombres,0.057616039
16,País Vasco,75,1996,Hombres,0.057624102999999996
06,Cantabria,75,1996,Hombres,0.057646816999999996
11,Extremadura,75,1999,Hombres,0.057657566
04,"Balears, Illes",75,2000,Hombres,0.057668743
03,"Asturias, Principado de",75,2002,Hombres,0.057672707000000004
11,Extremadura,75,1996,Hombres,0.057699501
13,"Madrid, Comunidad de",80,2017,Hombres,0.057700344
16,País Vasco,80,2023,Hombres,0.057709852
03,"Asturias, Principado de",80,2002,Mujeres,0.057763146
09,Cataluña,75,1995,Hombres,0.057811402
19,Melilla,75,1995,Hombres,0.057854696
08,Castilla - La Mancha,80,2001,Mujeres,0.057921421
09,Cataluña,80,2000,Mujeres,0.05792226
08,Castilla - La Mancha,80,2023,Hombres,0.05792378
01,Andalucía,80,2009,Mujeres,0.05792481
07,Castilla y León,80,2014,Hombres,0.057956007
16,País Vasco,80,1996,Mujeres,0.057978009999999996
09,Cataluña,75,1996,Hombres,0.057987264000000004
02,Aragón,80,1995,Mujeres,0.058021984000000006
16,País Vasco,80,1994,Mujeres,0.058023656
05,Canarias,80,2003,Mujeres,0.058045659
13,"Madrid, Comunidad de",80,1994,Mujeres,0.058064189
06,Cantabria,75,1999,Hombres,0.05808721
06,Cantabria,80,1995,Mujeres,0.058133828
09,Cataluña,80,2023,Hombres,0.058137009999999996
19,Melilla,75,2002,Hombres,0.058202069
04,"Balears, Illes",75,1994,Hombres,0.058246854
17,"Rioja, La",80,1997,Mujeres,0.058333592000000004
09,Cataluña,75,1999,Hombres,0.058336868
09,Cataluña,75,1993,Hombres,0.058364135
12,Galicia,80,1997,Mujeres,0.058374881
11,Extremadura,75,2003,Hombres,0.058400315999999994
16,País Vasco,75,1998,Hombres,0.05840699
06,Cantabria,75,1995,Hombres,0.058425125
12,Galicia,75,1991,Hombres,0.058442934
03,"Asturias, Principado de",75,2000,Hombres,0.058460793000000004
13,"Madrid, Comunidad de",80,2021,Hombres,0.05853727399999999
09,Cataluña,75,1997,Hombres,0.058547296000000006
13,"Madrid, Comunidad de",75,1995,Hombres,0.058612414
16,País Vasco,75,1997,Hombres,0.05862262
18,Ceuta,80,2013,Mujeres,0.058642447
10,Comunitat Valenciana,75,2000,Hombres,0.058670646
15,"Navarra, Comunidad Foral de",75,1993,Hombres,0.058699457000000003
13,"Madrid, Comunidad de",75,1993,Hombres,0.058731566
06,Cantabria,80,1996,Mujeres,0.058743302
19,Melilla,75,1993,Hombres,0.058765015
14,"Murcia, Región de",80,2007,Mujeres,0.058781511
07,Castilla y León,80,1992,Mujeres,0.058785935000000004
04,"Balears, Illes",75,2002,Hombres,0.058803376
08,Castilla - La Mancha,80,2002,Mujeres,0.058810219
04,"Balears, Illes",80,2002,Mujeres,0.058816842
12,Galicia,80,1999,Mujeres,0.058852259
11,Extremadura,80,2023,Hombres,0.058913367
18,Ceuta,75,2009,Hombres,0.058971237
07,Castilla y León,80,2018,Hombres,0.058976326
07,Castilla y León,80,2017,Hombres,0.058978620999999995
09,Cataluña,80,1996,Mujeres,0.058989244999999996
12,Galicia,80,2019,Hombres,0.059040773000000005
16,País Vasco,80,1995,Mujeres,0.059060624
06,Cantabria,75,1998,Hombres,0.059068248
02,Aragón,80,1998,Mujeres,0.059076655000000006
18,Ceuta,80,2014,Mujeres,0.059100136
02,Aragón,80,2023,Hombres,0.059107477000000005
19,Melilla,75,2000,Hombres,0.059110871
06,Cantabria,80,2023,Hombres,0.05911354
15,"Navarra, Comunidad Foral de",80,1996,Mujeres,0.059184594
01,Andalucía,75,2004,Hombres,0.059218119
14,"Murcia, Región de",75,1995,Hombres,0.059294074
03,"Asturias, Principado de",75,1997,Hombres,0.059309822
14,"Murcia, Región de",75,1994,Hombres,0.059329893
06,Cantabria,75,1994,Hombres,0.059342059999999995
19,Melilla,70,1997,Hombres,0.059425091
06,Cantabria,80,1997,Mujeres,0.059572400000000005
14,"Murcia, Región de",80,2006,Mujeres,0.059583324
04,"Balears, Illes",75,2003,Hombres,0.059687538000000005
08,Castilla - La Mancha,80,2003,Mujeres,0.059751869
08,Castilla - La Mancha,80,2019,Hombres,0.059796801999999996
18,Ceuta,80,2005,Mujeres,0.059800888
05,Canarias,75,2001,Hombres,0.059804486
09,Cataluña,75,1991,Hombres,0.059844803
08,Castilla - La Mancha,80,2022,Hombres,0.059873681
13,"Madrid, Comunidad de",80,1993,Mujeres,0.059912418
16,País Vasco,75,1999,Hombres,0.059940863999999996
16,País Vasco,80,2022,Hombres,0.0599569
17,"Rioja, La",80,2022,Hombres,0.059968309
12,Galicia,80,2022,Hombres,0.059976304
05,Canarias,80,2005,Mujeres,0.059989114999999996
07,Castilla y León,80,2013,Hombres,0.060021699
02,Aragón,80,2019,Hombres,0.060113695999999994
09,Cataluña,80,2019,Hombres,0.060148705999999996
05,Canarias,75,2003,Hombres,0.060154305
09,Cataluña,80,1997,Mujeres,0.060157603999999996
13,"Madrid, Comunidad de",75,1992,Hombres,0.060186962000000004
10,Comunitat Valenciana,80,2004,Mujeres,0.060264265000000004
19,Melilla,80,2014,Mujeres,0.060268755
01,Andalucía,75,2005,Hombres,0.060302455000000005
06,Cantabria,75,1993,Hombres,0.060305616
07,Castilla y León,80,2015,Hombres,0.060356331
02,Aragón,80,2021,Hombres,0.060360756
03,"Asturias, Principado de",75,1998,Hombres,0.060382620000000005
09,Cataluña,75,1992,Hombres,0.060438085
19,Melilla,75,2020,Hombres,0.060438363
08,Castilla - La Mancha,80,2014,Hombres,0.060449669
16,País Vasco,75,1994,Hombres,0.060451685
05,Canarias,75,1995,Hombres,0.060470983
06,Cantabria,80,2019,Hombres,0.060474565
03,"Asturias, Principado de",80,1994,Mujeres,0.060503985
01,Andalucía,75,2003,Hombres,0.060505934000000004
06,Cantabria,80,2000,Mujeres,0.06054234
03,"Asturias, Principado de",75,1999,Hombres,0.060543304
13,"Madrid, Comunidad de",80,2015,Hombres,0.060560899999999994
18,Ceuta,75,2004,Hombres,0.060588799
02,Aragón,80,2016,Hombres,0.060591235
12,Galicia,80,2021,Hombres,0.060597581
16,País Vasco,80,2019,Hombres,0.060598383
09,Cataluña,80,1998,Mujeres,0.060602908999999996
01,Andalucía,75,2001,Hombres,0.060623657000000004
05,Canarias,75,1993,Hombres,0.060644824
10,Comunitat Valenciana,80,2023,Hombres,0.060682922
14,"Murcia, Región de",75,1996,Hombres,0.060687783
11,Extremadura,75,1992,Hombres,0.060731668999999995
08,Castilla - La Mancha,80,2000,Mujeres,0.060738273
18,Ceuta,80,2017,Mujeres,0.060767163
11,Extremadura,80,2001,Mujeres,0.060837369
12,Galicia,80,2020,Hombres,0.060843791
03,"Asturias, Principado de",80,2000,Mujeres,0.060882741000000004
17,"Rioja, La",80,1999,Mujeres,0.060977678
16,País Vasco,80,2021,Hombres,0.060990722
15,"Navarra, Comunidad Foral de",80,1991,Mujeres,0.061038692
18,Ceuta,75,2010,Hombres,0.061048064
12,Galicia,80,2018,Hombres,0.061124725
15,"Navarra, Comunidad Foral de",80,1994,Mujeres,0.061130771
01,Andalucía,80,2008,Mujeres,0.061156024
17,"Rioja, La",80,2016,Hombres,0.061186886
09,Cataluña,80,1995,Mujeres,0.061189835000000005
17,"Rioja, La",80,1994,Mujeres,0.061191195999999996
02,Aragón,80,1999,Mujeres,0.061203693999999996
14,"Murcia, Región de",80,2008,Mujeres,0.061261814
09,Cataluña,80,2022,Hombres,0.06127162
07,Castilla y León,85,2023,Mujeres,0.061304578
17,"Rioja, La",80,2017,Hombres,0.061318526
08,Castilla - La Mancha,80,1997,Mujeres,0.061347045
13,"Madrid, Comunidad de",80,1992,Mujeres,0.061408462
03,"Asturias, Principado de",80,2023,Hombres,0.061488959
05,Canarias,80,2004,Mujeres,0.061492159
08,Castilla - La Mancha,80,2018,Hombres,0.061514228000000004
19,Melilla,80,2016,Mujeres,0.061550992
17,"Rioja, La",80,2023,Hombres,0.061577821
03,"Asturias, Principado de",75,1994,Hombres,0.061592639
11,Extremadura,75,1998,Hombres,0.061624181
15,"Navarra, Comunidad Foral de",80,2016,Hombres,0.06170201
03,"Asturias, Principado de",80,1997,Mujeres,0.061775616
10,Comunitat Valenciana,75,1995,Hombres,0.061790829000000005
02,Aragón,80,1994,Mujeres,0.061835928000000005
18,Ceuta,70,1991,Hombres,0.061847273
12,Galicia,80,1996,Mujeres,0.061851011
12,Galicia,80,2017,Hombres,0.061872863
11,Extremadura,80,2005,Mujeres,0.061919797000000006
18,Ceuta,80,1993,Mujeres,0.061968465
07,Castilla y León,80,2011,Hombres,0.061980236
01,Andalucía,75,2002,Hombres,0.061995571
13,"Madrid, Comunidad de",85,2023,Mujeres,0.062084547000000004
13,"Madrid, Comunidad de",80,2013,Hombres,0.062112268
10,Comunitat Valenciana,80,2005,Mujeres,0.062135029
04,"Balears, Illes",80,2000,Mujeres,0.062160749
09,Cataluña,80,2016,Hombres,0.062207191
01,Andalucía,75,2000,Hombres,0.062217776
16,País Vasco,80,1993,Mujeres,0.062226919000000006
16,País Vasco,75,1991,Hombres,0.06225867
16,País Vasco,75,1992,Hombres,0.06227117
15,"Navarra, Comunidad Foral de",80,2011,Hombres,0.062298163000000004
04,"Balears, Illes",75,1992,Hombres,0.062299568
19,Melilla,75,2013,Hombres,0.062302807
05,Canarias,80,2002,Mujeres,0.062352711
14,"Murcia, Región de",75,1997,Hombres,0.062372075
10,Comunitat Valenciana,75,1993,Hombres,0.062377443
13,"Madrid, Comunidad de",75,1991,Hombres,0.062389293000000005
13,"Madrid, Comunidad de",80,2012,Hombres,0.062398569
14,"Murcia, Región de",75,1998,Hombres,0.062516675
01,Andalucía,80,2006,Mujeres,0.062525504
02,Aragón,80,1997,Mujeres,0.062530947
18,Ceuta,80,2012,Mujeres,0.062531528
07,Castilla y León,80,1991,Mujeres,0.062534836
15,"Navarra, Comunidad Foral de",80,2021,Hombres,0.062560111
03,"Asturias, Principado de",80,1999,Mujeres,0.062604146
18,Ceuta,80,2016,Mujeres,0.062672033
17,"Rioja, La",80,2013,Hombres,0.062809182
02,Aragón,80,1992,Mujeres,0.062814521
17,"Rioja, La",80,1995,Mujeres,0.06283422500000001
18,Ceuta,80,2002,Mujeres,0.062839363
09,Cataluña,80,2018,Hombres,0.062848169
16,País Vasco,80,2017,Hombres,0.062918189
16,País Vasco,75,1993,Hombres,0.062968228
04,"Balears, Illes",80,2023,Hombres,0.062970649
17,"Rioja, La",80,2014,Hombres,0.062975462
04,"Balears, Illes",75,1991,Hombres,0.063066436
18,Ceuta,75,1993,Hombres,0.063127994
10,Comunitat Valenciana,75,1997,Hombres,0.06313046
15,"Navarra, Comunidad Foral de",80,2015,Hombres,0.063140048
04,"Balears, Illes",80,2019,Hombres,0.06315451600000001
16,País Vasco,75,1995,Hombres,0.063204558
05,Canarias,75,1997,Hombres,0.0632346
01,Andalucía,75,1997,Hombres,0.063253669
05,Canarias,80,1995,Mujeres,0.063257134
11,Extremadura,80,2003,Mujeres,0.06327867899999999
12,Galicia,80,2016,Hombres,0.06329568299999999
05,Canarias,75,1991,Hombres,0.063323414
17,"Rioja, La",80,2018,Hombres,0.063325988
03,"Asturias, Principado de",75,1995,Hombres,0.063341159
06,Cantabria,80,1993,Mujeres,0.063378549
09,Cataluña,80,1999,Mujeres,0.063380841
08,Castilla - La Mancha,80,1998,Mujeres,0.063398422
11,Extremadura,80,2000,Mujeres,0.06341139900000001
01,Andalucía,80,2007,Mujeres,0.063416905
06,Cantabria,80,1992,Mujeres,0.06341727900000001
02,Aragón,80,2022,Hombres,0.06345405800000001
19,Melilla,80,2008,Mujeres,0.063455857
16,País Vasco,80,2018,Hombres,0.063532724
11,Extremadura,80,2002,Mujeres,0.06353655
08,Castilla - La Mancha,80,2013,Hombres,0.063565894
11,Extremadura,75,1993,Hombres,0.063566365
02,Aragón,80,1993,Mujeres,0.06358171
05,Canarias,75,2000,Hombres,0.06360038999999999
05,Canarias,75,1994,Hombres,0.063635337
12,Galicia,80,1994,Mujeres,0.063637042
03,"Asturias, Principado de",75,1992,Hombres,0.063653172
18,Ceuta,80,2016,Hombres,0.063661255
10,Comunitat Valenciana,75,1998,Hombres,0.063710449
12,Galicia,80,2014,Hombres,0.063772952
19,Melilla,80,2001,Mujeres,0.063780941
12,Galicia,80,1995,Mujeres,0.06380044
03,"Asturias, Principado de",75,1996,Hombres,0.063805777
08,Castilla - La Mancha,80,2015,Hombres,0.063835001
10,Comunitat Valenciana,75,1994,Hombres,0.063843237
04,"Balears, Illes",80,2003,Mujeres,0.063846557
09,Cataluña,80,1994,Mujeres,0.063871917
02,Aragón,80,2018,Hombres,0.063900677
06,Cantabria,75,1991,Hombres,0.06393750299999999
07,Castilla y León,80,2012,Hombres,0.063938371
14,"Murcia, Región de",80,2004,Mujeres,0.063990008
05,Canarias,75,1998,Hombres,0.063990925
04,"Balears, Illes",80,1999,Mujeres,0.06400083200000001
11,Extremadura,75,1991,Hombres,0.064023833
10,Comunitat Valenciana,80,2002,Mujeres,0.06405425
11,Extremadura,75,1994,Hombres,0.06408867700000001
11,Extremadura,80,1997,Mujeres,0.06413645300000001
08,Castilla - La Mancha,80,2017,Hombres,0.06414904099999999
02,Aragón,80,2017,Hombres,0.064244135
14,"Murcia, Región de",75,1999,Hombres,0.064248568
11,Extremadura,75,1995,Hombres,0.064258724
10,Comunitat Valenciana,75,1999,Hombres,0.06428974900000001
15,"Navarra, Comunidad Foral de",80,2022,Hombres,0.06432207300000001
04,"Balears, Illes",80,2001,Mujeres,0.06435537499999999
03,"Asturias, Principado de",80,1998,Mujeres,0.064368745
15,"Navarra, Comunidad Foral de",80,2017,Hombres,0.06441693600000001
17,"Rioja, La",80,2021,Hombres,0.064476856
09,Cataluña,80,2014,Hombres,0.06447735
08,Castilla - La Mancha,80,2021,Hombres,0.064498657
06,Cantabria,75,1992,Hombres,0.06454562400000001
04,"Balears, Illes",80,2022,Hombres,0.06459926
16,País Vasco,80,2013,Hombres,0.064599571
18,Ceuta,75,2006,Hombres,0.06464481700000001
13,"Madrid, Comunidad de",80,2011,Hombres,0.064649526
15,"Navarra, Comunidad Foral de",85,2021,Mujeres,0.064649793
04,"Balears, Illes",80,1998,Mujeres,0.064652619
04,"Balears, Illes",75,1995,Hombres,0.064689207
09,Cataluña,80,1993,Mujeres,0.064741362
03,"Asturias, Principado de",80,2022,Hombres,0.06478117
09,Cataluña,80,2021,Hombres,0.064818161
03,"Asturias, Principado de",80,2019,Hombres,0.064856662
01,Andalucía,80,2004,Mujeres,0.064863048
13,"Madrid, Comunidad de",85,2021,Mujeres,0.06493786900000001
14,"Murcia, Región de",80,2023,Hombres,0.064944987
18,Ceuta,80,2020,Mujeres,0.06500360499999999
18,Ceuta,80,2011,Hombres,0.065060405
14,"Murcia, Región de",80,2001,Mujeres,0.065077214
03,"Asturias, Principado de",80,1995,Mujeres,0.06515365
04,"Balears, Illes",80,2016,Hombres,0.065157315
08,Castilla - La Mancha,80,2010,Hombres,0.065160664
16,País Vasco,80,1992,Mujeres,0.065167578
08,Castilla - La Mancha,80,2016,Hombres,0.065168639
10,Comunitat Valenciana,80,2016,Hombres,0.065172031
15,"Navarra, Comunidad Foral de",80,2010,Hombres,0.065207297
05,Canarias,80,2023,Hombres,0.065211983
10,Comunitat Valenciana,80,2003,Mujeres,0.06526377
10,Comunitat Valenciana,75,1991,Hombres,0.06528529500000001
05,Canarias,80,2001,Mujeres,0.065288072
18,Ceuta,75,2014,Hombres,0.065290924
18,Ceuta,80,1995,Mujeres,0.065313082
02,Aragón,80,2013,Hombres,0.065334787
16,País Vasco,80,2014,Hombres,0.065347159
16,País Vasco,80,1991,Mujeres,0.06537492399999999
01,Andalucía,75,1994,Hombres,0.065388992
15,"Navarra, Comunidad Foral de",80,2013,Hombres,0.06540920800000001
10,Comunitat Valenciana,75,1992,Hombres,0.06541168
08,Castilla - La Mancha,80,1995,Mujeres,0.065426196
12,Galicia,80,2013,Hombres,0.065461723
04,"Balears, Illes",80,2018,Hombres,0.065467693
17,"Rioja, La",80,1993,Mujeres,0.065483199
14,"Murcia, Región de",75,1993,Hombres,0.065486143
19,Melilla,80,2023,Hombres,0.065541384
03,"Asturias, Principado de",80,1996,Mujeres,0.065556529
06,Cantabria,80,2022,Hombres,0.065560301
09,Cataluña,80,2017,Hombres,0.06564959100000001
10,Comunitat Valenciana,80,2001,Mujeres,0.065654828
05,Canarias,80,2020,Hombres,0.065667947
08,Castilla - La Mancha,80,2011,Hombres,0.065701899
09,Cataluña,80,2015,Hombres,0.06576159
04,"Balears, Illes",75,1993,Hombres,0.065775361
15,"Navarra, Comunidad Foral de",80,2018,Hombres,0.06580169999999999
12,Galicia,80,1993,Mujeres,0.06588867000000001
10,Comunitat Valenciana,75,1996,Hombres,0.065889047
01,Andalucía,75,1995,Hombres,0.06593322600000001
16,País Vasco,80,2016,Hombres,0.065942733
05,Canarias,80,1994,Mujeres,0.06596959699999999
07,Castilla y León,80,2009,Hombres,0.06597788199999999
17,"Rioja, La",80,2011,Hombres,0.06599789099999999
11,Extremadura,80,1998,Mujeres,0.066028059
15,"Navarra, Comunidad Foral de",80,2012,Hombres,0.066053874
04,"Balears, Illes",75,1999,Hombres,0.066074682
04,"Balears, Illes",80,1996,Mujeres,0.066106257
18,Ceuta,80,2008,Mujeres,0.06612357299999999
06,Cantabria,80,1991,Mujeres,0.06613176300000001
07,Castilla y León,80,2010,Hombres,0.066139068
08,Castilla - La Mancha,80,1999,Mujeres,0.066200971
04,"Balears, Illes",80,1997,Mujeres,0.066212673
01,Andalucía,75,1996,Hombres,0.066232888
12,Galicia,80,2015,Hombres,0.066233104
19,Melilla,80,2007,Mujeres,0.06626905
14,"Murcia, Región de",80,2005,Mujeres,0.066328149
02,Aragón,80,2014,Hombres,0.066405615
04,"Balears, Illes",80,2020,Hombres,0.06641761700000001
07,Castilla y León,85,2021,Mujeres,0.066422296
06,Cantabria,80,2021,Hombres,0.066422861
09,Cataluña,80,2013,Hombres,0.06646629400000001
19,Melilla,80,2019,Hombres,0.066474462
03,"Asturias, Principado de",80,1992,Mujeres,0.06649319199999999
10,Comunitat Valenciana,80,2000,Mujeres,0.06649644
05,Canarias,75,1992,Hombres,0.06653769400000001
16,País Vasco,80,2015,Hombres,0.06654787799999999
01,Andalucía,75,1999,Hombres,0.06656978300000001
08,Castilla - La Mancha,80,1996,Mujeres,0.066600579
12,Galicia,80,1992,Mujeres,0.066611165
03,"Asturias, Principado de",80,2021,Hombres,0.066636006
07,Castilla y León,80,2008,Hombres,0.06668455400000001
17,"Rioja, La",80,2015,Hombres,0.06670058899999999
06,Cantabria,80,2018,Hombres,0.066763592
13,"Madrid, Comunidad de",85,2022,Mujeres,0.06676793
04,"Balears, Illes",80,1995,Mujeres,0.06678141700000001
06,Cantabria,80,2014,Hombres,0.06679064800000001
19,Melilla,80,2003,Mujeres,0.066800173
05,Canarias,75,1996,Hombres,0.066990384
01,Andalucía,80,2023,Hombres,0.066992997
18,Ceuta,75,2000,Hombres,0.067026884
19,Melilla,75,1992,Hombres,0.067042159
14,"Murcia, Región de",80,2003,Mujeres,0.067057404
18,Ceuta,80,2015,Mujeres,0.067060426
18,Ceuta,80,2012,Hombres,0.067167927
19,Melilla,75,2004,Hombres,0.06716841900000001
05,Canarias,80,2021,Hombres,0.067197519
06,Cantabria,80,2016,Hombres,0.067197884
10,Comunitat Valenciana,80,2018,Hombres,0.067204122
